ORGID,ORGNAME,STATUSCODE,UPDATETIME
EB96975768,民間全民電視股份有限公司,T,2019-05-08 17:52:08
EB96975970,麥寮汽電股份有限公司,T,2019-03-25 17:38:54
EB96976746,日統汽車客運股份有限公司,T,2019-05-08 17:52:08
EB96976788,越智貿易產業股份有限公司,T,2019-08-21 16:49:07
EB96976990,嘉惠電力股份有限公司,T,2018-11-12 17:32:52
EB96977180,國泰世華商業銀行股份有限公司豐北分公司,F,2019-05-11 23:45:03
EB96977196,國泰世華商業銀行股份有限公司仁愛分公司,T,2018-12-21 17:27:21
EB96977203,聯博證券投資信託股份有限公司,T,2019-04-17 16:33:17
EB96978218,泛亞科技股份有限公司,T,2019-03-25 17:38:54
EB96978630,日商瑞穗銀行股份有限公司台北分公司,T,2020-04-01 17:24:45
EB96979933U420000,中華電信股份有限公司數據通信分公司,T,2018-12-06 17:58:00
EB96979933U360000,中華電信股份有限公司行動通信分公司高雄營運處,T,2018-12-06 17:58:00
EB96979933U350000,中華電信股份有限公司行動通信分公司臺中營運處,T,2018-12-06 17:58:00
EB96979933U070000,中華電信股份有限公司電信研究院,T,2018-12-06 17:58:00
EB96979933U010000,中華電信股份有限公司臺灣北區電信分公司,T,2018-12-06 17:58:00
EB96979933U060000,中華電信股份有限公司電信學院,T,2018-12-06 17:58:00
EB96979933U910000,中華電信股份有限公司附設板橋職業訓練中心,T,2018-12-06 17:58:00
EB96979933U270000,中華電信股份有限公司臺灣南區電信分公司臺南營運處,T,2018-12-06 17:58:00
EB96979933U080000,中華電信股份有限公司企業客戶分公司,T,2018-12-06 17:58:00
EB96979933U150000,中華電信股份有限公司臺灣北區電信分公司花蓮營運處,T,2018-12-06 17:58:00
EB96979933U030000,中華電信股份有限公司國際電信分公司,T,2018-12-06 17:58:00
EB96979933U390000,中華電信股份有限公司臺灣北區電信分公司馬祖營運處,T,2018-12-06 17:58:00
EB96979933U040000,中華電信股份有限公司行動通信分公司,T,2018-12-06 17:58:00
EB96979933U020000,中華電信股份有限公司臺灣南區電信分公司,T,2018-12-06 17:58:00
EB96979933U300000,中華電信股份有限公司臺灣南區電信分公司高雄營運處,T,2018-12-06 17:58:00
EB96979933U130000,中華電信股份有限公司臺灣北區電信分公司新竹營運處,T,2018-12-06 17:58:00
EB96979933U220000,中華電信股份有限公司臺灣南區電信分公司彰化營運處,T,2018-12-06 17:58:00
EB96979933U260000,中華電信股份有限公司臺灣南區電信分公司嘉義營運處,T,2018-12-06 17:58:00
EB96979933U200000,中華電信股份有限公司臺灣北區電信分公司苗栗營運處,T,2018-12-06 17:58:00
EB96979933U410000,中華電信股份有限公司臺灣南區電信分公司金門營運處,T,2018-12-06 17:58:00
EB96979933U250000,中華電信股份有限公司臺灣南區電信分公司雲林營運處,T,2018-12-06 17:58:00
EB96979933U240000,中華電信股份有限公司臺灣南區電信分公司臺中營運處,T,2018-12-06 17:58:00
EB96979933U400000,中華電信股份有限公司臺灣南區電信分公司澎湖營運處,T,2018-12-06 17:58:00
EB96979933U120000,中華電信股份有限公司臺灣北區電信分公司桃園營運處,T,2018-12-06 17:58:00
EB96979933U920000,中華電信股份有限公司附設臺中職業訓練中心,T,2018-12-06 17:58:00
EB96979933U230000,中華電信股份有限公司臺灣南區電信分公司南投營運處,T,2018-12-06 17:58:00
EB96979933U110000,中華電信股份有限公司臺灣北區電信分公司基隆營運處,T,2018-12-06 17:58:00
EB96979933U140000,中華電信股份有限公司臺灣北區電信分公司宜蘭營運處,T,2018-12-06 17:58:00
EB96979933,中華電信股份有限公司,T,2018-12-06 17:58:00
EB96979933U290000,中華電信股份有限公司臺灣南區電信分公司臺東營運處,T,2018-12-06 17:58:00
EB96979933U930000,中華電信股份有限公司附設高雄職業訓練中心,T,2018-12-06 17:58:00
EB96979933U370000,中華電信股份有限公司臺灣北區電信分公司臺北營運處,T,2018-12-06 17:58:00
EB96979933U380000,中華電信股份有限公司臺灣北區電信分公司新北營運處,T,2018-12-06 17:58:00
EB96979933U340000,中華電信股份有限公司行動通信分公司臺北營運處,T,2018-12-06 17:58:00
EB96979933U280000,中華電信股份有限公司臺灣南區電信分公司屏東營運處,T,2018-12-06 17:58:00
EB96983280,南瀛汽車修護股份有限公司,T,2019-05-08 17:52:08
EB96985040,明德貨櫃通運有限公司,T,2019-07-15 16:43:51
EB96988481,名建營造有限公司,T,2019-05-08 17:52:08
EB96994977,營邦企業股份有限公司,T,2018-11-12 17:32:52
EB96996314,環山通運企業有限公司,T,2019-10-05 17:03:10
EB96998474,大鋒水電工程股份有限公司,T,2019-05-08 17:52:08
EB97006352,中信加油站實業股份有限公司,T,2019-05-08 17:52:08
EB97013895,能碩工程顧問股份有限公司,T,2019-03-26 13:07:12
EB97014352,羅捷汽車企業有限公司,T,2018-11-12 17:32:52
EB97015394,超捷交通有限公司,T,2019-05-08 17:52:08
EB97015768,萬潤科技股份有限公司,T,2018-11-12 17:32:52
EB97022992,吉村營造股份有限公司,F,2020-03-27 22:50:14
EB97024470,冠君營造有限公司,T,2019-04-25 17:14:17
EB97025978,綠界科技股份有限公司,T,2019-11-01 17:34:31
EB97030233,源立交通有限公司,T,2018-11-12 17:32:52
EB97031161,和信加油站實業股份有限公司,T,2019-05-08 17:52:08
EB97037453,昌暉汽車股份有限公司,T,2019-05-08 17:52:08
EB97040422,東義汽車有限公司,T,2019-05-08 17:52:08
EB97042940,旭聯科技股份有限公司,T,2019-05-08 17:52:08
EB97046185,岡山東穎開發股份有限公司,T,2019-09-24 17:26:10
EB97046832,武金汽車貨運有限公司,T,2019-10-05 17:04:22
EB97049373,正達國際光電股份有限公司,T,2018-11-21 17:42:10
EB97049802,磊高營造股份有限公司,T,2018-11-12 17:32:52
EB97053241,霹靂國際多媒體股份有限公司,T,2019-12-30 17:09:11
EB97059625U010000,永全汽車股份有限公司檢驗部,T,2019-05-24 17:59:51
EB97059625,永全汽車股份有限公司,T,2019-05-08 17:52:09
EB97060094,全聖交通有限公司,T,2018-12-18 14:42:01
EB97060756,普騰營造有限公司,T,2019-01-10 16:08:09
EB97061220,長葆工業有限公司,T,2019-05-08 17:52:09
EB97063584,松翰科技股份有限公司,T,2019-05-23 17:51:26
EB97064042,榮陳科技股份有限公司,T,2018-11-12 17:32:52
EB97065680,翃昇有限公司,T,2020-06-29 16:12:54
EB97079973,境福汽車有限公司,T,2020-03-16 16:28:34
EB97082816,佑盈營造有限公司,T,2019-05-08 17:52:09
EB97092770,陞泰科技股份有限公司,T,2019-10-31 14:08:05
EB97095636,利汎科技股份有限公司,T,2019-08-21 17:37:27
EB97099302,益登科技股份有限公司,T,2019-04-26 17:35:45
EB97110931,協志聯合科技股份有限公司,T,2020-06-18 16:21:55
EB97111045,研能科技股份有限公司,T,2019-05-13 17:45:12
EB97119975,光紅建聖股份有限公司,T,2019-05-13 17:45:12
EB97124323,忠昇有限公司,T,2019-05-13 17:45:13
EB97128263,祥威環境科技股份有限公司,T,2019-05-13 17:45:13
EB97135969,英揚工業股份有限公司,T,2019-05-13 17:45:13
EB97138419,園泰營造股份有限公司,T,2019-10-15 16:48:52
EB97148964,和臻營造有限公司,T,2019-11-28 16:28:38
EB97150525,礱鑫營造有限公司,T,2018-11-12 17:32:52
EB97151664,寶雅國際股份有限公司,T,2019-09-23 16:49:43
EB97154825,華穎環境科技顧問股份有限公司,T,2019-05-13 17:45:13
EB97157668,三采工程顧問有限公司,T,2019-07-16 16:44:08
EB97160397,雙子星有線電視股份有限公司,T,2018-11-15 16:27:19
EB97160609,元大證券股份有限公司,T,2020-02-17 17:02:20
EB97161071,香港商亞洲保險有限公司台灣分公司,F,2020-02-07 22:50:03
EB97161136,北視有線電視股份有限公司,T,2020-06-30 16:25:34
EB97161298,金頻道有線電視股份有限公司,T,2019-05-13 17:45:13
EB97161348,南中石化股份有限公司,T,2019-03-25 17:38:54
EB97161895,聯維有線電視股份有限公司,T,2018-11-12 17:32:51
EB97161945,北健有線電視股份有限公司,F,2020-06-24 22:50:00
EB97162178,新竹振道有線電視股份有限公司,T,2018-11-12 17:32:51
EB97162515,吉隆有線電視股份有限公司,T,2019-05-13 17:45:14
EB97162640,關貿網路股份有限公司,T,2018-11-12 17:32:51
EB97163747,鳳信有線電視股份有限公司,T,2018-11-15 12:16:08
EB97164529,台灣數位寬頻有線電視股份有限公司,T,2019-05-13 17:45:14
EB97164582,慶聯有線電視股份有限公司,T,2018-11-12 17:32:51
EB97164632,元富期貨股份有限公司,T,2019-02-20 17:22:55
EB97165153,新唐城有線電視事業股份有限公司,T,2018-11-12 17:32:51
EB97165169,大揚有線電視股份有限公司,T,2019-08-16 16:09:24
EB97165490,台灣圓益石英股份有限公司,T,2019-05-13 17:45:14
EB97165506,億麗科技股份有限公司,T,2019-11-18 09:33:11
EB97166364,新視波有線電視股份有限公司,T,2018-11-12 17:32:51
EB97167238,新台北有線電視股份有限公司,T,2018-11-12 17:32:51
EB97167650,家和有線電視股份有限公司,T,2019-05-13 17:45:14
EB97168074,世新有線電視股份有限公司,T,2019-12-04 16:14:58
EB97168320,陽明山有線電視股份有限公司,T,2019-05-13 17:45:14
EB97169587,聯邦國際租賃股份有限公司,T,2019-02-25 17:22:33
EB97169897,北桃園有線電視股份有限公司,T,2019-05-13 17:45:14
EB97170304,澎湖有線電視股份有限公司,T,2019-02-18 17:12:11
EB97170472,全新光電科技股份有限公司,T,2019-05-13 17:45:14
EB97170775,南桃園有線電視股份有限公司,T,2020-06-30 16:07:53
EB97170965,南國有線電視股份有限公司,T,2019-07-19 16:59:53
EB97171107,豐盟有線電視股份有限公司,T,2020-06-01 10:58:49
EB97172295,日盛證券投資信託股份有限公司,T,2019-01-31 17:14:00
EB97172470,大安文山有線電視股份有限公司,T,2019-05-13 17:45:14
EB97172648U000075,臺灣新光商業銀行股份有限公司丹鳳分行,T,2018-12-21 17:27:22
EB97172648U000081,臺灣新光商業銀行股份有限公司大直分行,T,2018-12-21 17:27:22
EB97172648U000108,臺灣新光商業銀行股份有限公司南台中分行,T,2018-12-21 17:27:22
EB97172648U000088,臺灣新光商業銀行股份有限公司北嘉義分行,T,2019-03-08 17:37:15
EB97172648U000032,臺灣新光商業銀行股份有限公司復興分行,T,2018-12-21 17:27:21
EB97172648U000029,臺灣新光商業銀行股份有限公司西園分行,T,2018-12-21 17:27:21
EB97172648U000009,臺灣新光商業銀行股份有限公司會計部,T,2018-12-21 17:27:21
EB97172648U000031,臺灣新光商業銀行股份有限公司大同分行,T,2018-12-21 17:27:21
EB97172648U000026,臺灣新光商業銀行股份有限公司中正分行,T,2018-12-21 17:27:21
EB97172648U000084,臺灣新光商業銀行股份有限公司長安分行,T,2018-12-21 17:27:22
EB97172648U000044,臺灣新光商業銀行股份有限公司林森北路分行,T,2018-12-21 17:27:21
EB97172648U000023,臺灣新光商業銀行股份有限公司綜合企劃部,T,2018-12-21 17:27:21
EB97172648U000085,臺灣新光商業銀行股份有限公司嘉義分行,T,2018-12-21 17:27:22
EB97172648U000061,臺灣新光商業銀行股份有限公司左營華夏路分行,T,2018-12-21 17:27:21
EB97172648U000105,臺灣新光商業銀行股份有限公司承德分行,T,2018-12-21 17:27:22
EB97172648U000115,臺灣新光商業銀行股份有限公司永安分行,T,2018-12-21 17:27:22
EB97172648U000116,臺灣新光商業銀行股份有限公司屏東分行,T,2018-12-21 17:27:22
EB97172648U000094,臺灣新光商業銀行股份有限公司三峽分行,T,2018-12-21 17:27:22
EB97172648U000099,臺灣新光商業銀行股份有限公司林口分行,T,2018-12-21 17:27:22
EB97172648U000078,臺灣新光商業銀行股份有限公司新營分行,T,2018-12-21 17:27:22
EB97172648U000001,臺灣新光商業銀行股份有限公司業務服務部,T,2018-12-21 17:27:21
EB97172648U000125,臺灣新光商業銀行股份有限公司永康分行,T,2018-12-21 17:27:22
EB97172648U000109,臺灣新光商業銀行股份有限公司水湳分行,T,2018-12-21 17:27:22
EB97172648U000052,臺灣新光商業銀行股份有限公司竹科分行,T,2018-12-21 17:27:21
EB97172648U000132,臺灣新光商業銀行股份有限公司集中作業部,T,2018-12-21 17:27:22
EB97172648U000103,臺灣新光商業銀行股份有限公司小港分行,T,2018-12-21 17:27:22
EB97172648U000054,臺灣新光商業銀行股份有限公司蘆洲分行,T,2018-12-21 17:27:21
EB97172648U000043,臺灣新光商業銀行股份有限公司南港分行,T,2018-12-21 17:27:21
EB97172648U000007,臺灣新光商業銀行股份有限公司稽核室,T,2018-12-21 17:27:21
EB97172648U000025,臺灣新光商業銀行股份有限公司國際金融業務分行,T,2018-12-21 17:27:21
EB97172648U000092,臺灣新光商業銀行股份有限公司基隆分行,T,2018-12-21 17:27:22
EB97172648U000017,臺灣新光商業銀行股份有限公司財富管理部,T,2018-12-21 17:27:21
EB97172648U000019,臺灣新光商業銀行股份有限公司審查部,T,2018-12-21 17:27:21
EB97172648U000042,臺灣新光商業銀行股份有限公司松山分行,T,2018-12-21 17:27:21
EB97172648U000051,臺灣新光商業銀行股份有限公司連城路分行,T,2018-12-21 17:27:21
EB97172648U000118,臺灣新光商業銀行股份有限公司萬丹分行,T,2018-12-21 17:27:22
EB97172648U000124,臺灣新光商業銀行股份有限公司九如分行,T,2018-12-21 17:27:22
EB97172648U000008,臺灣新光商業銀行股份有限公司消費金融部,T,2018-12-21 17:27:21
EB97172648U000036,臺灣新光商業銀行股份有限公司城內分行,T,2018-12-21 17:27:21
EB97172648U000045,臺灣新光商業銀行股份有限公司大安分行,T,2018-12-21 17:27:21
EB97172648U000040,臺灣新光商業銀行股份有限公司內湖分行,T,2018-12-21 17:27:21
EB97172648U000131,臺灣新光商業銀行股份有限公司香港分行,T,2018-12-21 17:27:22
EB97172648U000060,臺灣新光商業銀行股份有限公司中港分行,T,2018-12-21 17:27:21
EB97172648U000069,臺灣新光商業銀行股份有限公司彰化分行,T,2018-12-21 17:27:21
EB97172648U000068,臺灣新光商業銀行股份有限公司松竹分行,T,2018-12-21 17:27:21
EB97172648U000119,臺灣新光商業銀行股份有限公司七賢分行,T,2018-12-21 17:27:22
EB97172648U000046,臺灣新光商業銀行股份有限公司新竹分行,T,2018-12-21 17:27:21
EB97172648U000005,臺灣新光商業銀行股份有限公司金融市場部,T,2018-12-21 17:27:21
EB97172648U000030,臺灣新光商業銀行股份有限公司西門分行,T,2018-12-21 17:27:21
EB97172648U000076,臺灣新光商業銀行股份有限公司北投復興崗分行,T,2018-12-21 17:27:22
EB97172648U000104,臺灣新光商業銀行股份有限公司中華分行,T,2018-12-21 17:27:22
EB97172648U000066,臺灣新光商業銀行股份有限公司東台南分行,T,2018-12-21 17:27:21
EB97172648U000014,臺灣新光商業銀行股份有限公司法務暨法遵部,T,2018-12-21 17:27:21
EB97172648U000053,臺灣新光商業銀行股份有限公司土城分行,T,2018-12-21 17:27:21
EB97172648U000100,臺灣新光商業銀行股份有限公司彌陀簡易型分行,T,2018-12-21 17:27:22
EB97172648U000021,臺灣新光商業銀行股份有限公司數位資訊部,T,2018-12-21 17:27:21
EB97172648U000057,臺灣新光商業銀行股份有限公司永和分行,T,2018-12-21 17:27:21
EB97172648U000011,臺灣新光商業銀行股份有限公司個人暨不動產貸款部,T,2018-12-21 17:27:21
EB97172648U000091,臺灣新光商業銀行股份有限公司花蓮分行,T,2018-12-21 17:27:22
EB97172648U000018,臺灣新光商業銀行股份有限公司風險管理部,T,2018-12-21 17:27:21
EB97172648U000058,臺灣新光商業銀行股份有限公司新埔分行,T,2018-12-21 17:27:21
EB97172648U000038,臺灣新光商業銀行股份有限公司新金湖分行,T,2019-01-04 16:59:30
EB97172648U000112,臺灣新光商業銀行股份有限公司向上分行,T,2018-12-21 17:27:22
EB97172648U000110,臺灣新光商業銀行股份有限公司北屯分行,T,2018-12-21 17:27:22
EB97172648U000095,臺灣新光商業銀行股份有限公司路竹分行,T,2019-03-08 17:38:05
EB97172648U000123,臺灣新光商業銀行股份有限公司東新竹分行,T,2018-12-21 17:27:22
EB97172648U000130,臺灣新光商業銀行股份有限公司南東分行,T,2018-12-21 17:27:22
EB97172648U000022,臺灣新光商業銀行股份有限公司數位金融部,T,2018-12-21 17:27:21
EB97172648U000098,臺灣新光商業銀行股份有限公司江子翠分行,T,2018-12-21 17:27:22
EB97172648U000004,臺灣新光商業銀行股份有限公司人力資源部,T,2018-12-21 17:27:21
EB97172648U000072,臺灣新光商業銀行股份有限公司古亭分行,T,2018-12-21 17:27:22
EB97172648U000086,臺灣新光商業銀行股份有限公司鳳山分行,T,2018-12-21 17:27:22
EB97172648U000033,臺灣新光商業銀行股份有限公司忠孝分行,T,2018-12-21 17:27:21
EB97172648U000073,臺灣新光商業銀行股份有限公司士林分行,T,2018-12-21 17:27:22
EB97172648U000016,臺灣新光商業銀行股份有限公司董事會秘書室,T,2018-12-21 17:27:21
EB97172648U000097,臺灣新光商業銀行股份有限公司新莊分行,T,2018-12-21 17:27:22
EB97172648U000111,臺灣新光商業銀行股份有限公司西屯分行,T,2018-12-21 17:27:22
EB97172648U000113,臺灣新光商業銀行股份有限公司十甲分行,T,2018-12-21 17:27:22
EB97172648U000006,臺灣新光商業銀行股份有限公司核心資訊部,T,2018-12-21 17:27:21
EB97172648U000003,臺灣新光商業銀行股份有限公司總務行政部,T,2018-12-21 17:27:21
EB97172648U000070,臺灣新光商業銀行股份有限公司樹林分行,T,2018-12-21 17:27:21
EB97172648U000012,臺灣新光商業銀行股份有限公司債權管理部,T,2018-12-21 17:27:21
EB97172648U000107,臺灣新光商業銀行股份有限公司中和分行,T,2018-12-21 17:27:22
EB97172648U000106,臺灣新光商業銀行股份有限公司敦南分行,T,2018-12-21 17:27:22
